timestamp,node_id,counter,soil_pct,rssi,missing_packets,payload_bytes,decision_latency_ms,jitter_ms,cpu_percent,ram_percent
1772498383.8619564,node1,13186,54,-53,0,51,119.3514,119.3514,0.0,4.2
1772498388.4795177,node2,659,67,-28,0,49,118.3362,118.3362,0.2,4.1
1772498393.5767875,node1,13187,54,-52,0,51,119.4675,0.1161,0.0,4.0
1772498399.84337,node2,660,67,-28,0,49,119.4475,1.1113,0.0,3.9
1772498402.7517934,node1,13188,54,-54,0,51,119.488,0.0205,0.0,3.8
1772498412.5269082,node2,661,67,-28,0,49,118.5584,0.8891,0.0,3.8
1772498413.1678045,node1,13189,54,-53,0,51,120.189,0.701,0.0,3.7
1772498423.2385423,node1,13190,54,-51,0,51,119.607,0.582,0.0,3.7
1772498424.7657096,node2,662,67,-29,0,49,119.4463,0.8879,0.2,3.7
1772498433.393355,node1,13191,54,-52,0,51,445.0078,325.4008,0.0,3.7
1772498436.4610152,node2,663,67,-28,0,49,119.7112,0.2649,0.0,3.7
1772498443.9141521,node1,13192,53,-51,0,51,119.3616,325.6462,0.0,3.7
1772498449.5442533,node2,664,67,-28,0,49,119.4348,0.2763,0.0,3.7
1772498452.7395632,node1,13193,54,-52,0,51,123.7302,4.3685,0.0,3.7
1772498461.5595684,node1,13194,54,-51,0,51,119.4136,4.3166,0.0,3.7
1772498462.6825485,node2,665,67,-28,0,49,118.408,1.0269,0.0,3.7
1772498471.5848505,node1,13195,56,-51,0,51,119.437,0.0234,0.0,3.7
1772498474.9886196,node2,666,67,-28,0,49,119.6759,1.2679,0.1,3.7
1772498480.245887,node1,13196,54,-53,0,51,119.3955,0.0415,0.0,3.7
1772498488.3109727,node2,667,67,-28,0,49,119.5433,0.1326,0.0,3.8
1772498488.9148805,node1,13197,54,-51,0,51,119.3602,0.0353,0.4,3.8
1772498499.7843812,node1,13198,54,-52,0,51,119.396,0.0358,0.0,3.7
1772498500.7025,node2,668,67,-29,0,49,120.8928,1.3494,0.0,3.7
1772498508.782316,node1,13199,54,-51,0,51,119.9186,0.5226,0.0,3.7
1772498512.6570673,node2,669,67,-29,0,49,119.7555,1.1373,0.0,3.7
1772498518.0032318,node1,13200,54,-52,0,51,119.8897,0.0288,0.0,3.7
1772498525.4757912,node2,670,67,-29,0,49,118.9682,0.7873,0.0,3.7
1772498528.0980241,node1,13201,54,-53,0,51,119.5536,0.3362,0.0,3.7
1772498537.1879601,node2,671,67,-22,0,49,119.5138,0.5455,0.0,3.7
1772498547.26184,node1,13203,54,-52,1,51,119.1454,0.4082,0.0,3.7
1772498549.1359787,node2,672,67,-29,0,49,121.0783,1.5645,0.3,3.7
1772498557.8494618,node1,13204,53,-53,0,51,120.4922,1.3468,0.0,3.7
1772498561.5324912,node2,673,67,-29,0,49,120.1289,0.9494,0.0,3.7
1772498566.8043242,node1,13205,54,-52,0,51,120.3966,0.0956,0.0,3.7
1772498574.920849,node2,674,67,-29,0,49,119.808,0.3209,0.0,3.7
1772498576.537741,node1,13206,53,-51,0,51,120.2066,0.19,0.0,3.7
1772498586.9427629,node2,675,67,-29,0,49,120.3732,0.5653,0.0,3.7
1772498587.243698,node1,13207,54,-51,0,51,119.4115,0.7951,0.0,3.7
1772498596.960888,node1,13208,100,-61,0,52,119.8838,0.4723,0.0,3.6
1772498600.7250354,node2,676,67,-28,0,49,120.0755,0.2978,0.0,3.6
1772498606.9367847,node1,13209,100,-54,0,52,120.492,0.6082,0.0,3.6
1772498614.616949,node2,677,75,-28,0,49,120.0657,0.0098,0.1,3.5
1772498615.0887523,node1,13210,100,-55,0,52,120.3766,0.1154,0.0,3.5
1772498623.9441938,node1,13211,100,-59,0,52,120.362,0.0145,0.1,3.5
1772498625.8958318,node2,678,78,-29,0,49,120.7325,0.6669,0.1,3.5
1772498632.284618,node1,13212,100,-55,0,52,120.2207,0.1414,0.0,3.5
1772498639.173644,node2,679,78,-29,0,49,120.1963,0.5362,0.1,3.5
1772498643.0279758,node1,13213,100,-53,0,52,119.7076,0.5131,0.0,3.5
1772498652.0550013,node2,680,78,-29,0,49,118.4628,1.7335,0.1,3.5
1772498652.680805,node1,13214,100,-55,0,52,120.2569,0.5493,0.4,3.5
1772498663.119862,node1,13215,100,-54,0,52,120.4627,0.2058,0.0,3.5
1772498664.7282083,node2,681,78,-29,0,49,119.5364,1.0736,0.0,3.5
1772498672.395652,node1,13216,100,-53,0,52,123.476,3.0134,0.0,3.5
1772498676.6664524,node2,682,78,-29,0,49,120.1982,0.6618,0.0,3.5
1772498682.6532607,node1,13217,100,-54,0,52,120.0895,3.3865,0.1,3.5
1772498689.1428113,node2,683,78,-29,0,49,120.1591,0.0391,0.0,3.5
1772498690.6950226,node1,13218,0,-60,0,50,120.2734,0.1838,0.0,3.5
1772498698.8522358,node1,13219,0,-61,0,50,120.8072,0.5338,0.0,3.5
1772498700.6923783,node2,684,78,-28,0,49,120.4188,0.2596,0.1,3.5
1772498707.7866828,node1,13220,0,-51,0,50,120.3403,0.4668,0.0,3.5
1772498713.8467832,node2,685,78,-28,0,49,120.2922,0.1266,0.0,3.5
1772498717.7764828,node1,13221,0,-53,0,50,120.2266,0.1137,0.1,3.5
1772498726.675089,node2,686,77,-29,0,49,120.6653,0.3731,0.0,3.5
1772498727.6982822,node1,13222,0,-50,0,50,452.6186,332.392,0.0,3.5
1772498735.622799,node1,13223,0,-51,0,49,120.2836,332.335,0.1,3.5
1772498739.7076283,node2,687,78,-28,0,49,120.1673,0.4981,0.0,3.5
1772498746.038751,node1,13224,72,-51,0,51,120.2488,0.0348,0.0,3.5
1772498755.2659473,node1,13225,65,-57,0,51,119.1576,1.0912,0.0,3.5
1772498766.2594407,node1,13226,65,-56,0,51,120.4617,1.3041,0.0,3.5
1772498766.6879897,node2,689,78,-29,1,49,120.5275,0.3603,0.0,3.5
1772498775.4012215,node1,13227,65,-52,0,51,120.5268,0.0651,0.0,3.5
1772498778.578158,node2,690,77,-29,0,49,453.7022,333.1747,0.0,3.5
1772498785.0562177,node1,13228,65,-55,0,51,118.9315,1.5953,0.1,3.5
1772498790.2246625,node2,691,77,-29,0,49,120.3351,333.3671,0.0,3.5
1772498795.9586585,node1,13229,65,-58,0,51,119.6485,0.7169,0.0,3.5
1772498803.814534,node2,692,77,-30,0,49,119.2935,1.0417,0.0,3.5
1772498805.9064426,node1,13230,65,-57,0,51,119.7002,0.0517,0.0,3.5
1772498816.3555555,node2,693,77,-29,0,49,118.8262,0.4673,0.0,3.5
1772498816.6206486,node1,13231,65,-57,0,51,117.1179,2.5823,0.0,3.5
1772498826.831704,node1,13232,65,-57,0,51,119.5648,2.4469,0.0,3.5
1772498828.356863,node2,694,77,-29,0,49,119.5257,0.6995,0.0,3.5
1772498836.9171612,node1,13233,66,-58,0,51,119.6618,0.097,0.0,3.5
1772498841.3374896,node2,695,77,-29,0,49,119.0245,0.5012,0.0,3.5
1772498847.393484,node1,13234,65,-56,0,51,119.4854,0.1764,0.0,3.5
1772498852.9767163,node2,696,77,-29,0,49,119.3607,0.3362,0.0,3.5
1772498856.488892,node1,13235,65,-56,0,51,119.2949,0.1905,0.1,3.5
1772498864.7592647,node2,697,77,-29,0,49,119.4086,0.0479,0.0,3.5
1772498865.4931242,node1,13236,65,-57,0,51,119.9079,0.613,0.0,3.5
